date,datetime,cash_type,card,money,coffee_name,machine
15/04/2024,15/04/2024 17:02,card,ANON-0000-0000-0004,33.8,Americano with Milk,machine-1
15/04/2024,15/04/2024 19:33,card,ANON-0000-0000-0009,33.8,Americano with Milk,machine-1
15/04/2024,15/04/2024 19:41,cash,UNKNOWN,25,Espresso,machine-1
16/04/2024,16/04/2024 10:43,cash,UNKNOWN,35,Americano with Milk,machine-1
16/04/2024,16/04/2024 10:46,card,ANON-0000-0000-0116,33.8,Americano with Milk,machine-1
16/04/2024,16/04/2024 12:40,card,ANON-0000-0000-0117,38.7,Cocoa,machine-1
16/04/2024,16/04/2024 12:52,card,ANON-0000-0000-0064,28.9,Cortado,machine-1
16/04/2024,16/04/2024 15:03,card,ANON-0000-0000-0118,28.9,Americano,machine-1
16/04/2024,16/04/2024 17:42,card,ANON-0000-0000-0024,33.8,Americano with Milk,machine-1
16/04/2024,16/04/2024 17:43,card,ANON-0000-0000-0009,38.7,Cappuccino,machine-1
16/04/2024,16/04/2024 18:09,card,ANON-0000-0000-0050,38.7,Cocoa,machine-1
17/04/2024,17/04/2024 13:33,card,ANON-0000-0000-0012,28.9,Americano,machine-1
17/04/2024,17/04/2024 13:44,card,ANON-0000-0000-0119,24,Espresso,machine-1
17/04/2024,17/04/2024 16:13,cash,UNKNOWN,40,Cappuccino,machine-1
17/04/2024,17/04/2024 17:01,card,ANON-0000-0000-0120,38.7,Cappuccino,machine-1
17/04/2024,17/04/2024 17:02,card,ANON-0000-0000-0120,38.7,Cappuccino,machine-1
17/04/2024,17/04/2024 18:14,card,ANON-0000-0000-0121,28.9,Cortado,machine-1
18/04/2024,18/04/2024 11:19,card,ANON-0000-0000-0003,28.9,Americano,machine-1
18/04/2024,18/04/2024 11:20,card,ANON-0000-0000-0003,28.9,Americano,machine-1
18/04/2024,18/04/2024 13:49,card,ANON-0000-0000-0122,33.8,Americano with Milk,machine-1
18/04/2024,18/04/2024 13:50,card,ANON-0000-0000-0122,28.9,Cortado,machine-1
18/04/2024,18/04/2024 14:34,card,ANON-0000-0000-0123,38.7,Cappuccino,machine-1
18/04/2024,18/04/2024 14:35,card,ANON-0000-0000-0123,38.7,Latte,machine-1
18/04/2024,18/04/2024 17:44,card,ANON-0000-0000-0069,38.7,Latte,machine-1
18/04/2024,18/04/2024 18:21,card,ANON-0000-0000-0085,38.7,Cappuccino,machine-1
18/04/2024,18/04/2024 19:39,card,ANON-0000-0000-0024,38.7,Hot Chocolate,machine-1
18/04/2024,18/04/2024 19:40,card,ANON-0000-0000-0009,38.7,Hot Chocolate,machine-1
19/04/2024,19/04/2024 10:10,card,ANON-0000-0000-0001,38.7,Latte,machine-1
19/04/2024,19/04/2024 13:11,card,ANON-0000-0000-0040,33.8,Americano with Milk,machine-1
19/04/2024,19/04/2024 13:13,card,ANON-0000-0000-0040,38.7,Cappuccino,machine-1
19/04/2024,19/04/2024 13:58,card,ANON-0000-0000-0124,38.7,Hot Chocolate,machine-1
19/04/2024,19/04/2024 13:59,card,ANON-0000-0000-0124,38.7,Cappuccino,machine-1
19/04/2024,19/04/2024 18:23,card,ANON-0000-0000-0024,38.7,Cocoa,machine-1
19/04/2024,19/04/2024 18:25,card,ANON-0000-0000-0009,33.8,Americano with Milk,machine-1
20/04/2024,20/04/2024 11:24,cash,UNKNOWN,35,Americano with Milk,machine-1
20/04/2024,20/04/2024 12:08,card,ANON-0000-0000-0125,33.8,Americano with Milk,machine-1
20/04/2024,20/04/2024 12:09,card,ANON-0000-0000-0125,33.8,Americano with Milk,machine-1
20/04/2024,20/04/2024 13:08,card,ANON-0000-0000-0118,28.9,Americano,machine-1
20/04/2024,20/04/2024 13:09,card,ANON-0000-0000-0118,33.8,Americano with Milk,machine-1
20/04/2024,20/04/2024 13:10,card,ANON-0000-0000-0118,38.7,Hot Chocolate,machine-1
20/04/2024,20/04/2024 14:44,card,ANON-0000-0000-0040,38.7,Cappuccino,machine-1
20/04/2024,20/04/2024 15:11,card,ANON-0000-0000-0009,33.8,Americano with Milk,machine-1
20/04/2024,20/04/2024 15:22,card,ANON-0000-0000-0012,32.82,Americano with Milk,machine-1
20/04/2024,20/04/2024 15:49,card,ANON-0000-0000-0126,32.82,Americano with Milk,machine-1
20/04/2024,20/04/2024 17:07,cash,UNKNOWN,39,Cocoa,machine-1
20/04/2024,20/04/2024 18:27,card,ANON-0000-0000-0127,37.72,Cappuccino,machine-1
20/04/2024,20/04/2024 18:28,card,ANON-0000-0000-0127,37.72,Cappuccino,machine-1
20/04/2024,20/04/2024 19:30,card,ANON-0000-0000-0128,37.72,Latte,machine-1
21/04/2024,21/04/2024 11:16,card,ANON-0000-0000-0001,37.72,Latte,machine-1
21/04/2024,21/04/2024 14:15,card,ANON-0000-0000-0099,27.92,Americano,machine-1
21/04/2024,21/04/2024 17:09,cash,UNKNOWN,39,Cappuccino,machine-1
22/04/2024,22/04/2024 11:09,card,ANON-0000-0000-0012,27.92,Americano,machine-1
22/04/2024,22/04/2024 11:29,card,ANON-0000-0000-0129,32.82,Americano with Milk,machine-1
22/04/2024,22/04/2024 18:40,cash,UNKNOWN,39,Latte,machine-1
22/04/2024,22/04/2024 19:39,card,ANON-0000-0000-0009,37.72,Latte,machine-1
22/04/2024,22/04/2024 20:02,cash,UNKNOWN,39,Cappuccino,machine-1
23/04/2024,23/04/2024 14:22,card,ANON-0000-0000-0025,37.72,Cappuccino,machine-1
23/04/2024,23/04/2024 14:23,card,ANON-0000-0000-0024,32.82,Americano with Milk,machine-1
23/04/2024,23/04/2024 14:24,card,ANON-0000-0000-0009,37.72,Cappuccino,machine-1
23/04/2024,23/04/2024 19:42,card,ANON-0000-0000-0130,32.82,Americano with Milk,machine-1
23/04/2024,23/04/2024 19:43,card,ANON-0000-0000-0130,32.82,Americano with Milk,machine-1
24/04/2024,24/04/2024 10:19,card,ANON-0000-0000-0001,37.72,Latte,machine-1
24/04/2024,24/04/2024 10:21,card,ANON-0000-0000-0131,32.82,Americano with Milk,machine-1
24/04/2024,24/04/2024 11:23,card,ANON-0000-0000-0132,32.82,Americano with Milk,machine-1
24/04/2024,24/04/2024 11:33,card,ANON-0000-0000-0133,32.82,Americano with Milk,machine-1
24/04/2024,24/04/2024 12:39,card,ANON-0000-0000-0059,32.82,Americano with Milk,machine-1
24/04/2024,24/04/2024 16:39,card,ANON-0000-0000-0009,32.82,Americano with Milk,machine-1
24/04/2024,24/04/2024 19:39,card,ANON-0000-0000-0134,32.82,Americano with Milk,machine-1
24/04/2024,24/04/2024 19:40,card,ANON-0000-0000-0134,37.72,Cappuccino,machine-1
25/04/2024,25/04/2024 10:46,card,ANON-0000-0000-0135,27.92,Americano,machine-1
25/04/2024,25/04/2024 15:18,card,ANON-0000-0000-0009,37.72,Latte,machine-1
25/04/2024,25/04/2024 17:09,card,ANON-0000-0000-0012,27.92,Americano,machine-1
25/04/2024,25/04/2024 17:10,card,ANON-0000-0000-0012,27.92,Americano,machine-1
26/04/2024,26/04/2024 10:12,card,ANON-0000-0000-0001,37.72,Latte,machine-1
26/04/2024,26/04/2024 12:01,card,ANON-0000-0000-0136,37.72,Latte,machine-1
26/04/2024,26/04/2024 13:31,card,ANON-0000-0000-0137,37.72,Cappuccino,machine-1
26/04/2024,26/04/2024 15:32,card,ANON-0000-0000-0012,27.92,Americano,machine-1
26/04/2024,26/04/2024 15:33,card,ANON-0000-0000-0012,27.92,Americano,machine-1
26/04/2024,26/04/2024 16:23,card,ANON-0000-0000-0138,27.92,Cortado,machine-1
26/04/2024,26/04/2024 16:24,card,ANON-0000-0000-0139,27.92,Americano,machine-1
26/04/2024,26/04/2024 19:32,card,ANON-0000-0000-0009,37.72,Hot Chocolate,machine-1
26/04/2024,26/04/2024 19:33,card,ANON-0000-0000-0009,37.72,Cocoa,machine-1
27/04/2024,27/04/2024 15:27,card,ANON-0000-0000-0009,37.72,Cappuccino,machine-1
28/04/2024,28/04/2024 10:32,card,ANON-0000-0000-0001,37.72,Latte,machine-1
28/04/2024,28/04/2024 12:30,card,ANON-0000-0000-0140,37.72,Cappuccino,machine-1
28/04/2024,28/04/2024 18:27,card,ANON-0000-0000-0012,27.92,Americano,machine-1
28/04/2024,28/04/2024 18:28,card,ANON-0000-0000-0012,27.92,Americano,machine-1
28/04/2024,28/04/2024 18:29,card,ANON-0000-0000-0019,37.72,Latte,machine-1
29/04/2024,29/04/2024 11:26,card,ANON-0000-0000-0141,27.92,Cortado,machine-1
29/04/2024,29/04/2024 13:27,card,ANON-0000-0000-0003,27.92,Americano,machine-1
29/04/2024,29/04/2024 13:28,card,ANON-0000-0000-0003,27.92,Cortado,machine-1
29/04/2024,29/04/2024 13:53,card,ANON-0000-0000-0141,27.92,Cortado,machine-1
29/04/2024,29/04/2024 13:54,card,ANON-0000-0000-0141,32.82,Americano with Milk,machine-1
29/04/2024,29/04/2024 18:37,card,ANON-0000-0000-0140,37.72,Cappuccino,machine-1
29/04/2024,29/04/2024 19:12,card,ANON-0000-0000-0134,37.72,Cappuccino,machine-1
29/04/2024,29/04/2024 19:13,card,ANON-0000-0000-0134,37.72,Cappuccino,machine-1
30/04/2024,30/04/2024 10:16,card,ANON-0000-0000-0142,37.72,Latte,machine-1
30/04/2024,30/04/2024 10:34,card,ANON-0000-0000-0142,32.82,Americano with Milk,machine-1
30/04/2024,30/04/2024 10:35,card,ANON-0000-0000-0142,32.82,Americano with Milk,machine-1
30/04/2024,30/04/2024 13:41,card,ANON-0000-0000-0142,27.92,Americano,machine-1
30/04/2024,30/04/2024 13:43,card,ANON-0000-0000-0142,32.82,Americano with Milk,machine-1
30/04/2024,30/04/2024 19:19,card,ANON-0000-0000-0142,37.72,Cappuccino,machine-1
30/04/2024,30/04/2024 19:30,card,ANON-0000-0000-0142,32.82,Americano with Milk,machine-1
30/04/2024,30/04/2024 19:31,card,ANON-0000-0000-0142,37.72,Latte,machine-1
02/05/2024,02/05/2024 10:33,card,ANON-0000-0000-0143,27.92,Americano,machine-1
02/05/2024,02/05/2024 11:29,cash,UNKNOWN,39,Latte,machine-1
02/05/2024,02/05/2024 13:49,card,ANON-0000-0000-0133,32.82,Americano with Milk,machine-1
02/05/2024,02/05/2024 18:36,card,ANON-0000-0000-0144,37.72,Cappuccino,machine-1
02/05/2024,02/05/2024 18:41,card,ANON-0000-0000-0024,32.82,Americano with Milk,machine-1
02/05/2024,02/05/2024 19:18,card,ANON-0000-0000-0145,37.72,Latte,machine-1
02/05/2024,02/05/2024 19:19,card,ANON-0000-0000-0145,37.72,Cappuccino,machine-1
03/05/2024,03/05/2024 10:11,cash,UNKNOWN,39,Latte,machine-1
03/05/2024,03/05/2024 14:30,card,ANON-0000-0000-0146,37.72,Latte,machine-1
03/05/2024,03/05/2024 17:03,card,ANON-0000-0000-0147,37.72,Latte,machine-1
06/05/2024,06/05/2024 10:05,card,ANON-0000-0000-0148,27.92,Americano,machine-1
06/05/2024,06/05/2024 10:06,card,ANON-0000-0000-0149,37.72,Cappuccino,machine-1
06/05/2024,06/05/2024 10:08,card,ANON-0000-0000-0149,32.82,Americano with Milk,machine-1
06/05/2024,06/05/2024 10:09,card,ANON-0000-0000-0150,27.92,Americano,machine-1
06/05/2024,06/05/2024 10:39,card,ANON-0000-0000-0141,27.92,Cortado,machine-1
06/05/2024,06/05/2024 11:34,cash,UNKNOWN,29,Americano,machine-1
06/05/2024,06/05/2024 13:18,card,ANON-0000-0000-0148,27.92,Cortado,machine-1
06/05/2024,06/05/2024 13:19,card,ANON-0000-0000-0148,27.92,Americano,machine-1
06/05/2024,06/05/2024 19:18,card,ANON-0000-0000-0151,37.72,Cappuccino,machine-1
06/05/2024,06/05/2024 19:19,card,ANON-0000-0000-0151,37.72,Cappuccino,machine-1
07/05/2024,07/05/2024 10:44,card,ANON-0000-0000-0148,37.72,Cocoa,machine-1
07/05/2024,07/05/2024 11:21,card,ANON-0000-0000-0141,27.92,Cortado,machine-1
07/05/2024,07/05/2024 13:23,card,ANON-0000-0000-0077,27.92,Cortado,machine-1
07/05/2024,07/05/2024 16:42,card,ANON-0000-0000-0148,37.72,Cocoa,machine-1
07/05/2024,07/05/2024 16:55,card,ANON-0000-0000-0152,27.92,Americano,machine-1
07/05/2024,07/05/2024 17:37,card,ANON-0000-0000-0153,37.72,Cappuccino,machine-1
07/05/2024,07/05/2024 17:38,card,ANON-0000-0000-0153,37.72,Latte,machine-1
07/05/2024,07/05/2024 18:35,cash,UNKNOWN,34,Americano with Milk,machine-1
07/05/2024,07/05/2024 19:12,card,ANON-0000-0000-0154,37.72,Cappuccino,machine-1
07/05/2024,07/05/2024 19:13,card,ANON-0000-0000-0154,37.72,Cappuccino,machine-1
08/05/2024,08/05/2024 10:07,card,ANON-0000-0000-0001,37.72,Latte,machine-1
09/05/2024,09/05/2024 12:54,card,ANON-0000-0000-0155,37.72,Cappuccino,machine-1
09/05/2024,09/05/2024 13:03,card,ANON-0000-0000-0156,27.92,Americano,machine-1
09/05/2024,09/05/2024 13:04,card,ANON-0000-0000-0156,37.72,Latte,machine-1
09/05/2024,09/05/2024 13:06,card,ANON-0000-0000-0156,37.72,Latte,machine-1
09/05/2024,09/05/2024 13:07,card,ANON-0000-0000-0156,37.72,Latte,machine-1
09/05/2024,09/05/2024 16:55,card,ANON-0000-0000-0118,27.92,Americano,machine-1
09/05/2024,09/05/2024 16:56,card,ANON-0000-0000-0118,27.92,Americano,machine-1
09/05/2024,09/05/2024 18:01,card,ANON-0000-0000-0157,27.92,Americano,machine-1
09/05/2024,09/05/2024 18:13,card,ANON-0000-0000-0143,32.82,Americano with Milk,machine-1
10/05/2024,10/05/2024 10:09,cash,UNKNOWN,39,Latte,machine-1
10/05/2024,10/05/2024 15:46,card,ANON-0000-0000-0158,37.72,Latte,machine-1
10/05/2024,10/05/2024 15:47,card,ANON-0000-0000-0158,37.72,Latte,machine-1
10/05/2024,10/05/2024 16:20,cash,UNKNOWN,34,Americano with Milk,machine-1
11/05/2024,11/05/2024 11:39,card,ANON-0000-0000-0069,37.72,Latte,machine-1
11/05/2024,11/05/2024 17:02,cash,UNKNOWN,39,Latte,machine-1
11/05/2024,11/05/2024 17:20,card,ANON-0000-0000-0009,32.82,Americano with Milk,machine-1
11/05/2024,11/05/2024 17:21,card,ANON-0000-0000-0026,37.72,Cocoa,machine-1
11/05/2024,11/05/2024 17:23,card,ANON-0000-0000-0040,37.72,Cappuccino,machine-1
11/05/2024,11/05/2024 17:28,card,ANON-0000-0000-0012,32.82,Americano with Milk,machine-1
11/05/2024,11/05/2024 18:35,card,ANON-0000-0000-0115,37.72,Cappuccino,machine-1
11/05/2024,11/05/2024 19:38,card,ANON-0000-0000-0159,37.72,Latte,machine-1
12/05/2024,12/05/2024 10:20,card,ANON-0000-0000-0001,37.72,Latte,machine-1
12/05/2024,12/05/2024 13:24,card,ANON-0000-0000-0160,37.72,Latte,machine-1
12/05/2024,12/05/2024 13:27,card,ANON-0000-0000-0161,27.92,Americano,machine-1
12/05/2024,12/05/2024 15:16,card,ANON-0000-0000-0077,37.72,Latte,machine-1
12/05/2024,12/05/2024 15:38,card,ANON-0000-0000-0162,32.82,Americano with Milk,machine-1
12/05/2024,12/05/2024 15:52,card,ANON-0000-0000-0163,32.82,Americano with Milk,machine-1
12/05/2024,12/05/2024 16:04,card,ANON-0000-0000-0012,32.82,Americano with Milk,machine-1
12/05/2024,12/05/2024 19:41,card,ANON-0000-0000-0009,32.82,Americano with Milk,machine-1
13/05/2024,13/05/2024 11:03,card,ANON-0000-0000-0164,32.82,Americano with Milk,machine-1
13/05/2024,13/05/2024 15:31,cash,UNKNOWN,29,Americano,machine-1
13/05/2024,13/05/2024 15:31,cash,UNKNOWN,29,Americano,machine-1
14/05/2024,14/05/2024 08:38,card,ANON-0000-0000-0012,27.92,Americano,machine-1
14/05/2024,14/05/2024 08:39,card,ANON-0000-0000-0012,27.92,Americano,machine-1
14/05/2024,14/05/2024 08:40,card,ANON-0000-0000-0012,27.92,Americano,machine-1
14/05/2024,14/05/2024 10:19,card,ANON-0000-0000-0012,37.72,Cappuccino,machine-1
14/05/2024,14/05/2024 11:32,card,ANON-0000-0000-0165,37.72,Latte,machine-1
14/05/2024,14/05/2024 11:34,card,ANON-0000-0000-0165,37.72,Cappuccino,machine-1
14/05/2024,14/05/2024 14:04,card,ANON-0000-0000-0025,37.72,Cappuccino,machine-1
14/05/2024,14/05/2024 14:06,card,ANON-0000-0000-0009,32.82,Americano with Milk,machine-1
14/05/2024,14/05/2024 15:01,card,ANON-0000-0000-0040,27.92,Americano,machine-1
14/05/2024,14/05/2024 16:57,card,ANON-0000-0000-0166,32.82,Americano with Milk,machine-1
14/05/2024,14/05/2024 16:59,card,ANON-0000-0000-0166,37.72,Cappuccino,machine-1
14/05/2024,14/05/2024 22:51,card,ANON-0000-0000-0167,37.72,Hot Chocolate,machine-1
15/05/2024,15/05/2024 08:40,card,ANON-0000-0000-0168,37.72,Latte,machine-1
15/05/2024,15/05/2024 11:14,card,ANON-0000-0000-0012,23.02,Espresso,machine-1
15/05/2024,15/05/2024 11:19,card,ANON-0000-0000-0012,27.92,Americano,machine-1
15/05/2024,15/05/2024 13:34,card,ANON-0000-0000-0003,27.92,Americano,machine-1
15/05/2024,15/05/2024 13:35,card,ANON-0000-0000-0003,27.92,Americano,machine-1
15/05/2024,15/05/2024 13:36,card,ANON-0000-0000-0003,27.92,Americano,machine-1
15/05/2024,15/05/2024 13:55,card,ANON-0000-0000-0164,32.82,Americano with Milk,machine-1
15/05/2024,15/05/2024 14:38,cash,UNKNOWN,29,Americano,machine-1
15/05/2024,15/05/2024 14:38,card,ANON-0000-0000-0169,27.92,Cortado,machine-1
15/05/2024,15/05/2024 14:39,card,ANON-0000-0000-0012,27.92,Cortado,machine-1
15/05/2024,15/05/2024 17:28,card,ANON-0000-0000-0170,23.02,Espresso,machine-1
15/05/2024,15/05/2024 20:20,card,ANON-0000-0000-0171,37.72,Cappuccino,machine-1
16/05/2024,16/05/2024 10:38,card,ANON-0000-0000-0097,32.82,Americano with Milk,machine-1
16/05/2024,16/05/2024 10:39,card,ANON-0000-0000-0172,32.82,Americano with Milk,machine-1
16/05/2024,16/05/2024 11:42,cash,UNKNOWN,39,Latte,machine-1
16/05/2024,16/05/2024 11:44,cash,UNKNOWN,39,Cappuccino,machine-1
16/05/2024,16/05/2024 12:14,card,ANON-0000-0000-0173,32.82,Americano with Milk,machine-1
16/05/2024,16/05/2024 15:15,card,ANON-0000-0000-0174,37.72,Hot Chocolate,machine-1
16/05/2024,16/05/2024 17:44,card,ANON-0000-0000-0069,37.72,Latte,machine-1
16/05/2024,16/05/2024 18:12,card,ANON-0000-0000-0175,37.72,Hot Chocolate,machine-1
16/05/2024,16/05/2024 18:13,card,ANON-0000-0000-0175,37.72,Latte,machine-1
17/05/2024,17/05/2024 09:00,card,ANON-0000-0000-0033,27.92,Americano,machine-1
17/05/2024,17/05/2024 11:30,card,ANON-0000-0000-0164,32.82,Americano with Milk,machine-1
17/05/2024,17/05/2024 14:58,cash,UNKNOWN,34,Americano with Milk,machine-1
17/05/2024,17/05/2024 19:55,card,ANON-0000-0000-0012,32.82,Americano with Milk,machine-1
17/05/2024,17/05/2024 19:56,card,ANON-0000-0000-0009,37.72,Cappuccino,machine-1
17/05/2024,17/05/2024 20:37,card,ANON-0000-0000-0176,37.72,Cappuccino,machine-1
17/05/2024,17/05/2024 22:34,card,ANON-0000-0000-0177,27.92,Americano,machine-1
17/05/2024,17/05/2024 22:36,card,ANON-0000-0000-0178,37.72,Latte,machine-1
17/05/2024,17/05/2024 22:37,card,ANON-0000-0000-0179,37.72,Latte,machine-1
18/05/2024,18/05/2024 08:01,card,ANON-0000-0000-0180,37.72,Cappuccino,machine-1
18/05/2024,18/05/2024 08:02,card,ANON-0000-0000-0180,37.72,Cappuccino,machine-1
18/05/2024,18/05/2024 11:15,card,ANON-0000-0000-0181,32.82,Americano with Milk,machine-1
18/05/2024,18/05/2024 16:48,card,ANON-0000-0000-0172,32.82,Americano with Milk,machine-1
18/05/2024,18/05/2024 16:49,card,ANON-0000-0000-0097,32.82,Americano with Milk,machine-1
18/05/2024,18/05/2024 19:58,card,ANON-0000-0000-0040,32.82,Americano with Milk,machine-1
18/05/2024,18/05/2024 20:22,card,ANON-0000-0000-0009,37.72,Latte,machine-1
18/05/2024,18/05/2024 22:05,cash,UNKNOWN,39,Cappuccino,machine-1
19/05/2024,19/05/2024 07:58,card,ANON-0000-0000-0182,27.92,Americano,machine-1
19/05/2024,19/05/2024 07:59,card,ANON-0000-0000-0182,27.92,Americano,machine-1
19/05/2024,19/05/2024 08:00,card,ANON-0000-0000-0183,37.72,Cappuccino,machine-1
19/05/2024,19/05/2024 09:28,cash,UNKNOWN,24,Espresso,machine-1
19/05/2024,19/05/2024 12:14,card,ANON-0000-0000-0184,32.82,Americano with Milk,machine-1
19/05/2024,19/05/2024 14:43,card,ANON-0000-0000-0012,27.92,Americano,machine-1
19/05/2024,19/05/2024 15:58,card,ANON-0000-0000-0185,32.82,Americano with Milk,machine-1
19/05/2024,19/05/2024 18:12,card,ANON-0000-0000-0186,32.82,Americano with Milk,machine-1
19/05/2024,19/05/2024 18:13,card,ANON-0000-0000-0186,23.02,Espresso,machine-1
19/05/2024,19/05/2024 18:16,card,ANON-0000-0000-0186,37.72,Hot Chocolate,machine-1
19/05/2024,19/05/2024 19:51,card,ANON-0000-0000-0187,37.72,Cappuccino,machine-1
19/05/2024,19/05/2024 21:15,card,ANON-0000-0000-0188,37.72,Cappuccino,machine-1
19/05/2024,19/05/2024 21:18,card,ANON-0000-0000-0189,37.72,Cappuccino,machine-1
20/05/2024,20/05/2024 10:05,card,ANON-0000-0000-0190,32.82,Americano with Milk,machine-1
20/05/2024,20/05/2024 10:17,card,ANON-0000-0000-0191,37.72,Latte,machine-1
20/05/2024,20/05/2024 10:58,card,ANON-0000-0000-0001,37.72,Latte,machine-1
20/05/2024,20/05/2024 11:15,card,ANON-0000-0000-0143,27.92,Americano,machine-1
20/05/2024,20/05/2024 11:16,card,ANON-0000-0000-0143,27.92,Americano,machine-1
20/05/2024,20/05/2024 13:27,card,ANON-0000-0000-0003,27.92,Americano,machine-1
20/05/2024,20/05/2024 13:28,card,ANON-0000-0000-0003,27.92,Americano,machine-1
20/05/2024,20/05/2024 14:13,card,ANON-0000-0000-0192,32.82,Americano with Milk,machine-1
20/05/2024,20/05/2024 14:14,card,ANON-0000-0000-0192,37.72,Cappuccino,machine-1
20/05/2024,20/05/2024 14:32,cash,UNKNOWN,29,Americano,machine-1
20/05/2024,20/05/2024 17:12,card,ANON-0000-0000-0120,37.72,Latte,machine-1
20/05/2024,20/05/2024 17:13,card,ANON-0000-0000-0193,37.72,Latte,machine-1
20/05/2024,20/05/2024 20:36,card,ANON-0000-0000-0194,32.82,Americano with Milk,machine-1
20/05/2024,20/05/2024 20:37,card,ANON-0000-0000-0194,37.72,Cocoa,machine-1
20/05/2024,20/05/2024 20:46,card,ANON-0000-0000-0195,27.92,Cortado,machine-1
20/05/2024,20/05/2024 21:36,card,ANON-0000-0000-0012,32.82,Americano with Milk,machine-1
20/05/2024,20/05/2024 21:37,card,ANON-0000-0000-0012,32.82,Americano with Milk,machine-1
21/05/2024,21/05/2024 08:27,card,ANON-0000-0000-0196,37.72,Latte,machine-1
21/05/2024,21/05/2024 09:43,cash,UNKNOWN,29,Americano,machine-1
21/05/2024,21/05/2024 09:44,cash,UNKNOWN,34,Americano with Milk,machine-1
21/05/2024,21/05/2024 09:46,cash,UNKNOWN,39,Cocoa,machine-1
21/05/2024,21/05/2024 10:05,cash,UNKNOWN,39,Latte,machine-1
21/05/2024,21/05/2024 16:10,card,ANON-0000-0000-0197,37.72,Latte,machine-1
21/05/2024,21/05/2024 18:13,card,ANON-0000-0000-0012,23.02,Espresso,machine-1
21/05/2024,21/05/2024 19:11,card,ANON-0000-0000-0198,37.72,Cappuccino,machine-1
21/05/2024,21/05/2024 20:13,card,ANON-0000-0000-0199,37.72,Cappuccino,machine-1
22/05/2024,22/05/2024 09:34,card,ANON-0000-0000-0200,37.72,Cappuccino,machine-1
22/05/2024,22/05/2024 10:49,card,ANON-0000-0000-0191,32.82,Americano with Milk,machine-1
22/05/2024,22/05/2024 11:18,card,ANON-0000-0000-0141,27.92,Cortado,machine-1
22/05/2024,22/05/2024 11:34,card,ANON-0000-0000-0097,32.82,Americano with Milk,machine-1
22/05/2024,22/05/2024 12:29,card,ANON-0000-0000-0012,27.92,Americano,machine-1
22/05/2024,22/05/2024 12:30,card,ANON-0000-0000-0012,27.92,Americano,machine-1
22/05/2024,22/05/2024 14:00,card,ANON-0000-0000-0009,32.82,Americano with Milk,machine-1
22/05/2024,22/05/2024 19:24,card,ANON-0000-0000-0134,37.72,Cappuccino,machine-1
22/05/2024,22/05/2024 19:25,card,ANON-0000-0000-0134,37.72,Cappuccino,machine-1
22/05/2024,22/05/2024 21:23,card,ANON-0000-0000-0180,37.72,Hot Chocolate,machine-1
22/05/2024,22/05/2024 21:24,card,ANON-0000-0000-0180,37.72,Cappuccino,machine-1
23/05/2024,23/05/2024 10:10,card,ANON-0000-0000-0201,37.72,Cappuccino,machine-1
23/05/2024,23/05/2024 12:22,card,ANON-0000-0000-0202,23.02,Espresso,machine-1
23/05/2024,23/05/2024 15:55,card,ANON-0000-0000-0180,37.72,Cappuccino,machine-1
23/05/2024,23/05/2024 15:56,card,ANON-0000-0000-0203,37.72,Cappuccino,machine-1
23/05/2024,23/05/2024 16:18,card,ANON-0000-0000-0180,37.72,Cappuccino,machine-1
23/05/2024,23/05/2024 16:41,card,ANON-0000-0000-0077,37.72,Latte,machine-1
23/05/2024,23/05/2024 17:14,card,ANON-0000-0000-0153,37.72,Cappuccino,machine-1
23/05/2024,23/05/2024 17:15,card,ANON-0000-0000-0153,37.72,Latte,machine-1
23/05/2024,23/05/2024 19:03,card,ANON-0000-0000-0204,27.92,Cortado,machine-1
23/05/2024,23/05/2024 19:17,card,ANON-0000-0000-0134,37.72,Cappuccino,machine-1
23/05/2024,23/05/2024 19:18,card,ANON-0000-0000-0205,37.72,Cappuccino,machine-1
23/05/2024,23/05/2024 19:42,card,ANON-0000-0000-0206,37.72,Cappuccino,machine-1
23/05/2024,23/05/2024 20:15,card,ANON-0000-0000-0207,37.72,Cappuccino,machine-1
23/05/2024,23/05/2024 20:16,card,ANON-0000-0000-0207,37.72,Latte,machine-1
